,fname,Class,duration
40761,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1017.wav,flute,3.0
40762,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1006.wav,flute,3.0
40763,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1.wav,flute,3.0
40764,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\10.wav,flute,3.0
40765,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\100.wav,flute,3.0
40766,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1000.wav,flute,3.0
40767,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\107.wav,flute,3.0
40768,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1293.wav,flute,3.0
40769,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1070.wav,flute,3.0
40770,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1073.wav,flute,3.0
40771,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1054.wav,flute,3.0
40772,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1055.wav,flute,3.0
40773,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1056.wav,flute,3.0
40774,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1057.wav,flute,3.0
40775,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1058.wav,flute,3.0
40776,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1059.wav,flute,3.0
40777,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\106.wav,flute,3.0
40778,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\117.wav,flute,3.0
40779,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1171.wav,flute,3.0
40780,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1344.wav,flute,3.0
40781,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1053.wav,flute,3.0
40782,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1259.wav,flute,3.0
40783,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1283.wav,flute,3.0
40784,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1284.wav,flute,3.0
40785,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1285.wav,flute,3.0
40786,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1286.wav,flute,3.0
40787,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1287.wav,flute,3.0
40788,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1288.wav,flute,3.0
40789,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1289.wav,flute,3.0
40790,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\129.wav,flute,3.0
40791,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1290.wav,flute,3.0
40792,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1291.wav,flute,3.0
40793,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1282.wav,flute,3.0
40794,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1052.wav,flute,3.0
40795,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1060.wav,flute,3.0
40796,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1051.wav,flute,3.0
40797,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1062.wav,flute,3.0
40798,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1074.wav,flute,3.0
40799,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1075.wav,flute,3.0
40800,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1076.wav,flute,3.0
40801,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1077.wav,flute,3.0
40802,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1078.wav,flute,3.0
40803,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1079.wav,flute,3.0
40804,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\108.wav,flute,3.0
40805,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1080.wav,flute,3.0
40806,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1081.wav,flute,3.0
40807,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1063.wav,flute,3.0
40808,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1061.wav,flute,3.0
40809,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1041.wav,flute,3.0
40810,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1050.wav,flute,3.0
40811,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1042.wav,flute,3.0
40812,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1043.wav,flute,3.0
40813,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1044.wav,flute,3.0
40814,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1045.wav,flute,3.0
40815,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1046.wav,flute,3.0
40816,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1047.wav,flute,3.0
40817,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1048.wav,flute,3.0
40818,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1049.wav,flute,3.0
40819,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\105.wav,flute,3.0
40820,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1071.wav,flute,3.0
40821,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1672.wav,flute,3.0
40822,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3703.wav,flute,3.0
40823,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1661.wav,flute,3.0
40824,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3697.wav,flute,3.0
40825,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3698.wav,flute,3.0
40826,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3699.wav,flute,3.0
40827,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\37.wav,flute,3.0
40828,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\370.wav,flute,3.0
40829,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3700.wav,flute,3.0
40830,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3701.wav,flute,3.0
40831,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3702.wav,flute,3.0
40832,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\2394.wav,flute,3.0
40833,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\999.wav,flute,3.0
40834,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3696.wav,flute,3.0
40835,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\2392.wav,flute,3.0
40836,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1457.wav,flute,3.0
40837,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1458.wav,flute,3.0
40838,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1459.wav,flute,3.0
40839,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\146.wav,flute,3.0
40840,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1460.wav,flute,3.0
40841,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1461.wav,flute,3.0
40842,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1462.wav,flute,3.0
40843,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1463.wav,flute,3.0
40844,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1464.wav,flute,3.0
40845,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1465.wav,flute,3.0
40846,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1433.wav,flute,3.0
40847,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3695.wav,flute,3.0
40848,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3694.wav,flute,3.0
40849,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3693.wav,flute,3.0
40850,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\385.wav,flute,3.0
40851,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\386.wav,flute,3.0
40852,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3706.wav,flute,3.0
40853,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3705.wav,flute,3.0
40854,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3704.wav,flute,3.0
40855,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1211.wav,flute,3.0
40856,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3678.wav,flute,3.0
40857,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3679.wav,flute,3.0
40858,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\368.wav,flute,3.0
40859,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3680.wav,flute,3.0
40860,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3681.wav,flute,3.0
40861,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3682.wav,flute,3.0
40862,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3683.wav,flute,3.0
40863,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3684.wav,flute,3.0
40864,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3685.wav,flute,3.0
40865,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3686.wav,flute,3.0
40866,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3687.wav,flute,3.0
40867,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3688.wav,flute,3.0
40868,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3689.wav,flute,3.0
40869,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\369.wav,flute,3.0
40870,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3690.wav,flute,3.0
40871,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3691.wav,flute,3.0
40872,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3692.wav,flute,3.0
40873,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1466.wav,flute,3.0
40874,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\384.wav,flute,3.0
40875,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1467.wav,flute,3.0
40876,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1469.wav,flute,3.0
40877,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\145.wav,flute,3.0
40878,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1450.wav,flute,3.0
40879,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1451.wav,flute,3.0
40880,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1452.wav,flute,3.0
40881,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1476.wav,flute,3.0
40882,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1477.wav,flute,3.0
40883,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1478.wav,flute,3.0
40884,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1509.wav,flute,3.0
40885,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1500.wav,flute,3.0
40886,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1501.wav,flute,3.0
40887,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1449.wav,flute,3.0
40888,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1502.wav,flute,3.0
40889,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1504.wav,flute,3.0
40890,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1505.wav,flute,3.0
40891,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1506.wav,flute,3.0
40892,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1507.wav,flute,3.0
40893,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1508.wav,flute,3.0
40894,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\151.wav,flute,3.0
40895,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\15.wav,flute,3.0
40896,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1510.wav,flute,3.0
40897,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1511.wav,flute,3.0
40898,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1512.wav,flute,3.0
40899,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1503.wav,flute,3.0
40900,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1448.wav,flute,3.0
40901,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1447.wav,flute,3.0
40902,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1446.wav,flute,3.0
40903,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\147.wav,flute,3.0
40904,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1470.wav,flute,3.0
40905,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1471.wav,flute,3.0
40906,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1472.wav,flute,3.0
40907,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1473.wav,flute,3.0
40908,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1474.wav,flute,3.0
40909,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1475.wav,flute,3.0
40910,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1456.wav,flute,3.0
40911,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1455.wav,flute,3.0
40912,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1454.wav,flute,3.0
40913,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1443.wav,flute,3.0
40914,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1435.wav,flute,3.0
40915,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1436.wav,flute,3.0
40916,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1437.wav,flute,3.0
40917,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1438.wav,flute,3.0
40918,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1439.wav,flute,3.0
40919,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\144.wav,flute,3.0
40920,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1440.wav,flute,3.0
40921,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1441.wav,flute,3.0
40922,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1442.wav,flute,3.0
40923,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1444.wav,flute,3.0
40924,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1453.wav,flute,3.0
40925,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1445.wav,flute,3.0
40926,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1468.wav,flute,3.0
40927,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1513.wav,flute,3.0
40928,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\383.wav,flute,3.0
40929,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\381.wav,flute,3.0
40930,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3662.wav,flute,3.0
40931,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3663.wav,flute,3.0
40932,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3664.wav,flute,3.0
40933,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3665.wav,flute,3.0
40934,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3666.wav,flute,3.0
40935,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3667.wav,flute,3.0
40936,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3668.wav,flute,3.0
40937,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3669.wav,flute,3.0
40938,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\367.wav,flute,3.0
40939,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3670.wav,flute,3.0
40940,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3661.wav,flute,3.0
40941,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3671.wav,flute,3.0
40942,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3673.wav,flute,3.0
40943,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3646.wav,flute,3.0
40944,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3644.wav,flute,3.0
40945,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\387.wav,flute,3.0
40946,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3629.wav,flute,3.0
40947,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3616.wav,flute,3.0
40948,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3617.wav,flute,3.0
40949,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3618.wav,flute,3.0
40950,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3619.wav,flute,3.0
40951,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\362.wav,flute,3.0
40952,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3672.wav,flute,3.0
40953,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3645.wav,flute,3.0
40954,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3660.wav,flute,3.0
40955,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3659.wav,flute,3.0
40956,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\473.wav,flute,3.0
40957,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\474.wav,flute,3.0
40958,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\475.wav,flute,3.0
40959,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\476.wav,flute,3.0
40960,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\477.wav,flute,3.0
40961,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\478.wav,flute,3.0
40962,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\39.wav,flute,3.0
40963,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\389.wav,flute,3.0
40964,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\388.wav,flute,3.0
40965,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\366.wav,flute,3.0
40966,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3647.wav,flute,3.0
40967,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3648.wav,flute,3.0
40968,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3649.wav,flute,3.0
40969,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\365.wav,flute,3.0
40970,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3650.wav,flute,3.0
40971,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3651.wav,flute,3.0
40972,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3652.wav,flute,3.0
40973,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3653.wav,flute,3.0
40974,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3654.wav,flute,3.0
40975,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3655.wav,flute,3.0
40976,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3656.wav,flute,3.0
40977,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3657.wav,flute,3.0
40978,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3658.wav,flute,3.0
40979,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3620.wav,flute,3.0
40980,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\382.wav,flute,3.0
40981,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3621.wav,flute,3.0
40982,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3623.wav,flute,3.0
40983,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3709.wav,flute,3.0
40984,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\371.wav,flute,3.0
40985,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3710.wav,flute,3.0
40986,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3711.wav,flute,3.0
40987,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\3712.wav,flute,3.0
